horizon,r2_manifold,r2_var,nrmse_manifold,nrmse_var,n_engines
128,-3.9224121188102705,-5.769083119078125,1.5599477843544014,1.829304486042118,8
129,-3.9966083619550936,-5.664133212858742,1.6108725317410026,1.8603529863817312,8
130,-3.9964115270823077,-5.625324464711679,1.6573564885279877,1.908492282390887,8
131,-4.059471887790217,-5.724259005292381,1.687731506241438,1.9456870163553135,8
132,-4.110800023891775,-5.8604444922187495,1.708714301773712,1.979707998680625,8
133,-4.164178804079233,-5.890011199042692,1.7367337988843823,2.006053839885048,8
134,-4.25511953192777,-5.934116009447946,1.7766805273511708,2.040861789769896,8
135,-4.365165188567688,-6.161598354014854,1.7994273676535746,2.0789677517101453,8
136,-4.491644109269208,-6.179188608287728,1.8533316688323884,2.1190423483417327,8
137,-4.58036127444228,-6.2752943871718045,1.8708810799166595,2.13619212910943,8
138,-4.766581612812474,-6.434950026329041,1.9064074366079917,2.164689093022819,8
139,-4.780077926324933,-6.0391400399451864,2.008562221469749,2.2165536411144964,7
140,-4.972624275886889,-6.17204820474069,2.0566303793161627,2.253695559660103,7
141,-5.301018275455065,-6.690844772306957,2.0121601687142823,2.22302425426992,6
142,-5.25377355734629,-6.740530852470025,2.04454708841838,2.274633413204331,6
143,-5.538175867981134,-7.1705927845626505,2.0641770936421944,2.307519810721136,6
